v/cm1	T=298K		T=273K		T=253K		T=228K		T=203K		T=178K
7709.2	5.0781e-47	4.26339e-47	3.65357e-47	2.93152e-47	2.25232e-47	1.64022e-47
7709.3	5.08677e-47	4.27109e-47	3.66049e-47	2.93744e-47	2.25722e-47	1.6441e-47
7709.4	5.09546e-47	4.2788e-47	3.66743e-47	2.94338e-47	2.26213e-47	1.64799e-47
7709.5	5.10416e-47	4.28653e-47	3.67437e-47	2.94933e-47	2.26705e-47	1.65188e-47
7709.6	5.11287e-47	4.29427e-47	3.68133e-47	2.95529e-47	2.27198e-47	1.65579e-47
7709.7	5.1216e-47	4.30202e-47	3.6883e-47	2.96126e-47	2.27692e-47	1.6597e-47
7709.8	5.13034e-47	4.30978e-47	3.69527e-47	2.96724e-47	2.28186e-47	1.66362e-47
7709.9	5.13909e-47	4.31755e-47	3.70227e-47	2.97323e-47	2.28682e-47	1.66754e-47
7710.0	5.14786e-47	4.32534e-47	3.70927e-47	2.97924e-47	2.29179e-47	1.67148e-47
7710.1	5.15663e-47	4.33313e-47	3.71628e-47	2.98525e-47	2.29676e-47	1.67542e-47
7710.2	5.16543e-47	4.34094e-47	3.72331e-47	2.99127e-47	2.30174e-47	1.67937e-47
7710.3	5.17423e-47	4.34877e-47	3.73034e-47	2.9973e-47	2.30674e-47	1.68333e-47
7710.4	5.18305e-47	4.3566e-47	3.73739e-47	3.00334e-47	2.31174e-47	1.68729e-47
7710.5	5.19188e-47	4.36445e-47	3.74445e-47	3.0094e-47	2.31675e-47	1.69127e-47
7710.6	5.20072e-47	4.37231e-47	3.75152e-47	3.01546e-47	2.32177e-47	1.69525e-47
7710.7	5.20958e-47	4.38018e-47	3.7586e-47	3.02154e-47	2.3268e-47	1.69924e-47
7710.8	5.21845e-47	4.38806e-47	3.7657e-47	3.02762e-47	2.33184e-47	1.70324e-47
7710.9	5.22734e-47	4.39596e-47	3.7728e-47	3.03371e-47	2.33689e-47	1.70725e-47
7711.0	5.23624e-47	4.40387e-47	3.77992e-47	3.03982e-47	2.34195e-47	1.71127e-47
